"wdpaid"|"name"|"v_sqkm"|"r_sqkm"|"f_sqkm"|"p_sqkm"|"fp_sqkm"
555518506|"Parks in Oberneuland"|"0.270237171112135"|"0.230096834565401"|"0"|"0"|"0"
555518507|"Wolfsgrund"|"0.433559719142199"|"0.4609539123539917"|"0"|"0.0576151897599697"|"0"
555518508|"Wedeholz"|"1.82522954957712"|"1.6716490769734385"|"0"|"1.3834004700245852"|"0"
555518509|"Großes und Weißes Moor"|"4.34629732895401"|"4.375843792854068"|"0"|"3.97281676709747"|"0"
555518510|"Moor am Schweinekobenbach"|"0.637849621958956"|"0.8063183697075849"|"0"|"0.230382919616938"|"0"
555518511|"Böhme"|"17.1162495755444"|"17.621146204589596"|"0"|"2.829652529947755"|"0"
555518512|"Riensheide"|"1.40824350585818"|"1.441096778871297"|"0"|"1.441096778871297"|"0"
555518513|"Bobenwald"|"2.12525598997245"|"2.074593963687662"|"0"|"1.9017116546337638"|"0"
555518514|"Lohn"|"1.752912508157"|"1.842350322944168"|"0"|"1.612073322208647"|"0"
555518515|"Kammmolch-Biotop Mührgehege/Oetzendorf"|"1.08039794338959"|"1.1521297982544891"|"0"|"0.576095124364614"|"0"
555518516|"Maujahn"|"0.367519735685587"|"0.3451544481449129"|"0"|"0"|"0"
555518517|"Werder Kietz"|"1.26889311797558"|"1.3239388525342939"|"0"|"0"|"0"
555518518|"Lenzen-Wustrower Elbniederung"|"9.99139577937678"|"10.017264311086652"|"0"|"0.2303211121249198"|"0"
555518519|"Elbaue Wootz"|"2.01092185869661"|"2.0722149597423076"|"0"|"0"|"0"
555518520|"Werder Mödlich"|"1.54877499194396"|"1.6689342529695028"|"0"|"0"|"0"
555518521|"Werder Mödlich Ergänzung"|"0.467698826672873"|"0.5754020572476387"|"0"|"0"|"0"
555518522|"Aland-Elbe-Niederung nördlich Seehausen"|"25.6674020846488"|"25.714488683592798"|"0"|"1.612959355257272"|"0"
555518523|"Gandower Schweineweide"|"2.13596788540077"|"2.129858911308049"|"0"|"0.115105414365292"|"0"
555518524|"Elbdeichvorland Jagel"|"0.334445831060439"|"0.5183566503934866"|"0"|"0"|"0"
555518527|"Perleberger Schießplatz"|"3.56841095720041"|"3.513024171509267"|"0"|"3.167454297848941"|"0"
555518528|"Silge"|"15.0516247136886"|"14.792419490924113"|"0"|"10.82118619793939"|"0"
555518529|"Mendeluch"|"0.23633840582633"|"0.172882982213974"|"0"|"0.172882982213974"|"0"
555518530|"Mörickeluch"|"0.141637498141468"|"0.1728418949635029"|"0"|"0.1728418949635029"|"0"
555518531|"Untere Stepenitzniederung und Jeetzbach"|"9.5053385709879"|"9.447548592553135"|"0"|"2.0734339890465723"|"0"
555518532|"Weißer Berg bei Spiegelhagen"|"0.0944801099174619"|"0.115053934473038"|"0"|"0.115053934473038"|"0"
555518533|"Cederbach"|"1.58149996801065"|"1.4981526979589461"|"0"|"0.0575637365045547"|"0"
555518534|"Mühlenteich"|"0.710642831706509"|"0.6912102454447749"|"0"|"0.5760019128081801"|"0"
555518535|"Postluch Ganz"|"0.366689792934328"|"0.4033961589155196"|"0"|"0.345769947054386"|"0"
555518536|"Königsberger See; Kattenstieg See"|"3.67661053894763"|"3.5700721637845048"|"0"|"0.9788745838665962"|"0"
555518537|"Oberes Temnitztal"|"0.642947558265112"|"0.8066574134886261"|"0"|"0.172812499025345"|"0"
555518538|"Wittstock-Ruppiner Heide"|"91.9935288718728"|"92.03552058616015"|"0"|"66.74110759436275"|"0"
555518539|"Dosse"|"6.13191098584165"|"6.276691032868149"|"0"|"0.574945843502522"|"0"
555518540|"Kunsterspring"|"1.02317432708076"|"1.0371071544408799"|"0"|"1.0371071544408799"|"0"
555518541|"Ruppiner Schweiz"|"6.64377075115289"|"6.3946063419301495"|"0"|"4.320801801220651"|"0"
555518544|"Fledermausquartier Großer Bunker Frankendorf"|"0.0334310714578629"|"0.0576482522559166"|"0"|"0.0576482522559166"|"0"
555518563|"Fischteiche Blumberger Mühle"|"3.20514374094748"|"3.282890304272409"|"0"|"1.4974400438842779"|"0"
555518546|"Rheinsberger Rhin und Hellberge"|"9.78537278030608"|"9.674784557863472"|"0"|"9.329445589482306"|"0"
555518547|"Wolfsluch"|"2.97909845159341"|"2.994501560630563"|"0"|"2.18826373114777"|"0"
555518548|"Polzowtal Ergänzung"|"0.0479759566339254"|"0.0575306448245049"|"0"|"0"|"0"
555518549|"Zehdenicker - Mildenberger Tonstiche"|"15.3817151174795"|"15.270177415313006"|"0"|"2.477401822997091"|"0"
555518550|"Seilershofer Buchheide"|"9.79310822506135"|"10.1296766672721"|"0"|"8.633295269503364"|"0"
555518551|"Tornow"|"3.50240063946891"|"3.5104261332635898"|"0"|"0.230218180805922"|"0"
555518552|"Buchheide (Templiner Forst)"|"5.67184765994304"|"5.525057159873005"|"0"|"4.949508702107903"|"0"
555518553|"Bollwinwiesen/Großer Gollinsee"|"9.06273080964591"|"8.868893725504394"|"0"|"7.5445381578290425"|"0"
555518554|"Reiersdorf"|"2.49104355930913"|"2.5341651439056423"|"0"|"2.5341651439056423"|"0"
555518555|"Lübbesee"|"9.23780733424251"|"8.97657078547191"|"0"|"6.214584632369274"|"0"
555518556|"Polsensee"|"5.78581936330023"|"6.10343809511257"|"0"|"2.36084589812422"|"0"
555518557|"Vietmannsdorfer Heide"|"3.1606229107976"|"2.822553408346175"|"0"|"2.24649704687023"|"0"
555518558|"Endmoränenlandschaft bei Ringenwalde"|"5.72899598369515"|"5.755392514851575"|"0"|"4.949610501030451"|"0"
555518559|"Krinertseen"|"3.52267358948232"|"3.567183474906686"|"0"|"1.093212297976494"|"0"
555518560|"Poratzer Moränenlandschaft"|"39.2613880035427"|"39.31437837840556"|"0"|"31.717145306535464"|"0"
555518561|"Winkel"|"1.42973341780221"|"1.4973429602739814"|"0"|"1.43974981852603"|"0"
555518562|"Fledermausquartier Eiskeller Glambeck"|"0.000381668990150094"|"0"|"0"|"0"|"0"
555518564|"Grumsiner Forst/Redernswalde"|"61.1007217276401"|"61.21821838995793"|"0"|"44.32622669806006"|"0"
555518565|"Sernitz-Niederung und Trockenrasen"|"0.783996819486625"|"0.747743903042794"|"0"|"0"|"0"
555518566|"Breitenteichsche Mühle"|"1.49552442225695"|"1.6686374413847915"|"0"|"0"|"0"
555518567|"Felchowseegebiet"|"9.71700340493944"|"9.61571987281131"|"0"|"2.6485301005020125"|"0"
555518568|"Pinnow"|"12.5201922621692"|"12.148262956757517"|"0"|"0"|"0"
555518569|"Ostufer Mudrowsee"|"0.080853865832001"|"0.1152891584191322"|"0"|"0"|"0"
555518570|"Trockenrasen Schildberge"|"0.0561683701555729"|"0.0576298856136799"|"0"|"0"|"0"
555518572|"Unteres Odertal"|"100.638792821078"|"101.56373085846015"|"98.97110942185542"|"14.506840949126719"|"14.391673119820354"
555518573|"Stillgewässer bei Kluse"|"0.520931083474636"|"0.577572751822234"|"0"|"0.11553142810154"|"0"
555518574|"Windelberg"|"0.151253572814465"|"0.1732384441750045"|"0"|"0.115491073038816"|"0"
555518575|"Markatal mit Bockholter Dose"|"2.67872039491914"|"2.4273549943439954"|"0"|"0.9241796165785785"|"0"
555518576|"Langelt"|"0.500884380398646"|"0.46194961442899696"|"0"|"0.46194961442899696"|"0"
555518577|"Heiden und Moore an der Talsperre Thülsfeld"|"4.34160507829261"|"4.158850395353082"|"0"|"2.945950830490355"|"0"
555518578|"NSG Baumweg"|"0.569893319510221"|"0.577899238319159"|"0"|"0.577899238319159"|"0"
555518579|"Döhler Wehe"|"0.68213815993762"|"0.692102201828003"|"0"|"0.5190803230850696"|"0"
555518580|"Poggenpohlsmoor"|"1.14056674896336"|"1.1541120164678087"|"0"|"0.519352676971435"|"0"
555518582|"Kammmolch-Biotop bei Syke"|"1.59976568181095"|"1.732687613388296"|"0"|"0"|"0"
555518583|"Amphibienbiotop Friedeholzer Schlatt"|"0.174305968403339"|"0.2309858150651458"|"0"|"0"|"0"
555518584|"Okeler Sandgrube"|"0.035260898113966"|"0.0577216835360527"|"0"|"0"|"0"
555518585|"Aller (mit Barnbruch); untere Leine, untere Oker"|"180.286274514254"|"180.70008102718813"|"0"|"21.160899877924912"|"0"
555518586|"Sandgrube bei Walle"|"0.0531000395696759"|"0.0576739596283436"|"0"|"0"|"0"
555518587|"Dünengebiet bei Neumühlen"|"0.542955250095755"|"0.5195832306814199"|"0"|"0.3463924902725226"|"0"
555518588|"Poggenmoor"|"0.144749294494748"|"0.115362606642723"|"0"|"0"|"0"
555518589|"Mausohr-Habitate nördlich Nienburg"|"1.75099726905021"|"1.9115249569096515"|"0"|"1.3903793391571"|"0"
555518590|"Mausohr-Jagdgebiet Lindhoop"|"0.317560328205969"|"0.34639982972860306"|"0"|"0.11546905636882779"|"0"
555518591|"Lehrde und Eich"|"7.62743723585737"|"7.335980265298367"|"0"|"2.0782391392195225"|"0"
555518592|"Grundloses Moor"|"2.89728333685048"|"2.94693855002117"|"0"|"2.94693855002117"|"0"
555518593|"Örtze mit Nebenbächen"|"17.7211837072489"|"17.991600283583168"|"0"|"12.143273432025905"|"0"
555518594|"Moor- und Heidegebiete im Truppenübungsplatz Munster-Süd"|"29.31381204014"|"29.43472239114648"|"0"|"16.564375176992456"|"0"
555518595|"Landgraben- und Dummeniederung"|"49.05230498186"|"48.8173519596548"|"0"|"10.860135397531028"|"0"
555518596|"Konau bei Braudel"|"0.467139310103953"|"0.4612704912934299"|"0"|"0.4612704912934299"|"0"
555518597|"Magerweide Aschkabel"|"0.115478806962371"|"0.0577437019031048"|"0"|"0"|"0"
555518598|"Der Most bei Harpe"|"1.19507542715645"|"1.2702426689522257"|"0"|"0.981549846099376"|"0"
555518599|"Elbaue Beuster-Wahrenberg"|"29.0937015446104"|"29.267090139267708"|"0"|"0.231143558127165"|"0"
555518600|"Elbdeichhinterland"|"19.5042583178908"|"19.323117664143325"|"0"|"0.4615392092804911"|"0"
555518601|"Krähenfuß"|"1.5729633738327"|"1.5566687432332023"|"0"|"0"|"0"
555518602|"Elbdeichvorland"|"12.7091383835951"|"12.352084041925432"|"0"|"0.5198730108985901"|"0"
555518603|"Jackel"|"3.4805295688653"|"3.4602015745716037"|"0"|"3.344842639705414"|"0"
555518604|"Karthan"|"2.19317012607932"|"2.075880820007321"|"0"|"1.96056227897453"|"0"
555518605|"Karthane"|"4.58222686013064"|"4.78868895878196"|"0"|"2.595676151091339"|"0"
555518606|"Plattenburg"|"3.52095213642802"|"3.635515157312871"|"0"|"0.981000426123619"|"0"
555518607|"Oberes Temnitztal Ergänzung"|"2.37800323919946"|"2.2527059330871104"|"0"|"0.173102651177883"|"0"
555518608|"Storbeck"|"3.1309381037419"|"3.2300141810770056"|"0"|"1.6148779702744498"|"0"
555518609|"Wahlendorfer Luch; Klappgraben, Gänsepfuhl"|"2.39001788318293"|"2.2506104982805293"|"0"|"0.1153626060786247"|"0"
555518610|"Schöner Berg"|"0.011481840348959"|"0"|"0"|"0"|"0"
555518611|"Rhin zwischen Zippelsförde und Fristow"|"4.04119741039789"|"4.036368551528692"|"0"|"3.575025307969808"|"0"
555518612|"Moncapricesee"|"1.13596717287952"|"1.0395684414675241"|"0"|"0"|"0"
555518613|"Liebenberger Bruch"|"2.39264168258429"|"2.601010188960547"|"0"|"1.4450717781496"|"0"
555518614|"Exin"|"3.96511963851726"|"3.869205332252749"|"0"|"3.522710101755627"|"0"
555518615|"Schnelle Havel Ergänzung"|"0.077216730514884"|"0.115527761837482"|"0"|"0.115527761837482"|"0"
555518616|"Kienhorst/Köllnseen/Eichheide"|"50.0705047326562"|"50.338944216795376"|"0"|"48.548454883561064"|"0"
555518617|"Rarangseen"|"0.659346081186295"|"0.6343107325575351"|"0"|"0.6343107325575351"|"0"
555518618|"Döllnfließ"|"19.9472571547691"|"19.953666500037905"|"0"|"9.456027213987111"|"0"
555518619|"Lindhorst"|"3.21256398890823"|"3.2298915336747167"|"0"|"0.6344282418215275"|"0"
555518620|"Werbellinkanal"|"34.6277872723305"|"34.80835314019512"|"0"|"14.262808214964863"|"0"
555518621|"Groß-Ziethen"|"8.91952908592433"|"8.597911361016992"|"0"|"0.519333630356312"|"0"
555518622|"Parsteinsee"|"11.5761416960135"|"11.605371549104698"|"0"|"0.9237851271355155"|"0"
555518623|"Brodowin-Oderberg"|"16.0953661975374"|"15.94918991291594"|"0"|"7.224113486475702"|"0"
555518624|"Tiefer See"|"0.289854435383975"|"0.2308940743060112"|"0"|"0"|"0"
555518625|"Lunower Hölzchen"|"0.516927913221404"|"0.4618615453057285"|"0"|"0"|"0"
555518626|"Koppelberg Altgalow (Westteil)"|"0.0277882308768034"|"0"|"0"|"0"|"0"
555518627|"Buchsee"|"0.0541061344005316"|"0.0576996600828171"|"0"|"0"|"0"
555518628|"Bäken der Endeler und Holzhauser Heide"|"5.07945133382571"|"4.80020647349667"|"0"|"1.7345117346680117"|"0"
555518629|"Herrenholz"|"2.80699122051895"|"2.9543286879680197"|"0"|"2.490942071102146"|"0"
555518630|"Pestruper Gräberfeld"|"0.343214915409684"|"0.3468870157411104"|"0"|"0.173435836694956"|"0"
555518631|"Bassumer Friedeholz"|"0.567217094976425"|"0.5204532022342685"|"0"|"0.462625143741608"|"0"
555518632|"Geestmoor und Klosterbachtal"|"3.76863488873366"|"3.708412996308088"|"0"|"0.1157990391030312"|"0"
555518633|"Kammmolch-Biotop bei Bassum"|"0.0454412146643279"|"0.0578427215640545"|"0"|"0"|"0"
555518634|"Burckhardtshöhe"|"1.04951107745051"|"0.9842062932126523"|"0"|"0.868421907835722"|"0"
555518635|"Hägerdorn"|"0.571156168007135"|"0.5787900279736522"|"0"|"0"|"0"
555518636|"Vehmsmoor"|"2.5552040313853"|"2.313253628276344"|"0"|"1.4457557703630877"|"0"
555518637|"Moor- und Heidegebiete im Truppenübungsplatz Bergen-Hohne"|"71.0041132415262"|"70.99255072409176"|"0"|"25.537644216758956"|"0"
555518638|"Großes Moor bei Becklingen"|"7.83206870320821"|"8.210210968682523"|"0"|"3.35377660299301"|"0"
555518639|"Heiden und Magerrasen in der Südheide"|"6.30486961503825"|"6.7684708209319036"|"0"|"5.149196670719139"|"0"
555518640|"Lutter; Lachte, Aschau (mit einigen Nebenbächen)"|"51.126310854587"|"51.012312933996455"|"0"|"28.488167510575064"|"0"
555518641|"Lünsholz"|"1.71741622778416"|"1.6781521960568433"|"0"|"1.6781521960568433"|"0"
555518642|"Bullenkuhle"|"0.0254665389810204"|"0"|"0"|"0"|"0"
555518643|"Kammmolch-Biotop nordöstlich Langenbrügge"|"0.721331091590464"|"0.752806155913353"|"0"|"0.521164120780945"|"0"
555518644|"Landgraben-Dumme-Niederung nördlich Salzwedel"|"29.2245988798439"|"29.0128306601796"|"0"|"18.31921629370878"|"0"
555518645|"Arendsee"|"5.03194452017719"|"5.028129314478638"|"0"|"0.057784055693388"|"0"
555518646|"Weideflächen bei Kraatz"|"0.787765793898821"|"0.752068325634957"|"0"|"0"|"0"
555518647|"Krumker Holz und Wälder östlich Drüsedau"|"4.28318608494592"|"4.514711268107653"|"0"|"4.283153499119759"|"0"
555518649|"Elbaue Werben und Alte Elbe Kannenberg"|"22.1112995250978"|"21.641501375638725"|"0"|"1.6792485132617938"|"0"
555518650|"Havel nördlich Havelberg"|"2.13340165497661"|"2.0239916506628988"|"0"|"0.057798725556612"|"0"
555518651|"Quitzöbler Dünengebiet"|"1.42054521248633"|"1.3871436458437436"|"0"|"1.2137438023455138"|"0"
555518652|"Dosseniederung"|"8.11002420740978"|"8.165785535951372"|"0"|"0.0578976879067421"|"0"
555518653|"Bärenbusch"|"0.300545804974187"|"0.288927613617182"|"0"|"0.115575446680069"|"0"
555518654|"Unteres Rhinluch - Dreetzer See Ergänzung"|"2.26248363923144"|"2.026339061282155"|"0"|"0"|"0"
555518655|"Südufer Ruppiner See"|"0.617527682635069"|"0.5784228731017109"|"0"|"0.173534818880796"|"0"
555518656|"Schnelle Havel"|"24.641499310442"|"24.052177277359007"|"0"|"5.9576481162996275"|"0"
555518657|"Langer Trödel"|"0.432857864814907"|"0.5783099099810121"|"0"|"0"|"0"
555518658|"Kreuzbruch"|"11.7713258309191"|"11.753078912178513"|"0"|"10.76903874518418"|"0"
555518659|"Finowtal - Pregnitzfließ"|"18.0562192751109"|"18.699562574371345"|"0"|"14.124189498168473"|"0"
555518660|"Fledermausquartier Lagerbunker Pechteich"|"0.00850750020581484"|"0"|"0"|"0"|"0"
555518661|"Nonnenfließ-Schwärzetal"|"4.88883778050058"|"4.518255088982345"|"0"|"4.05476964478469"|"0"
555518662|"Buckowseerinne"|"5.07471814221734"|"5.375560144966602"|"0"|"0.578090606078625"|"0"
555518663|"Fledermauswochenstube in Eberswalde"|"0.000213781116738915"|"0"|"0"|"0"|"0"
555518664|"Kanonen- und Schloßberg; Schäfergrund"|"0.887868930941805"|"0.8105522930850979"|"0"|"0"|"0"
555518665|"Niederoderbruch"|"8.60336663044997"|"8.561148421157592"|"0"|"0.5783978898172374"|"0"
555518666|"Plagefenn"|"10.5664564301497"|"10.57830493264675"|"0"|"8.844539186185838"|"0"
555518667|"Finowtal - Ragöser Fließ"|"4.56545883831431"|"4.280493069658998"|"0"|"2.429126550949337"|"0"
555518668|"Pimpinellenberg"|"0.0601353919275105"|"0.0578280584926605"|"0"|"0.0578280584926605"|"0"
555518669|"Tongruben Neuenhagen"|"1.20916316631515"|"1.273431349847793"|"0"|"0.347320182368517"|"0"
555518670|"Gabower Hangkante"|"0.755854785258532"|"0.6366860848791601"|"0"|"0"|"0"
555518671|"Trockenhänge Oderberg-Liepe"|"0.5398461922196"|"0.4625878054661747"|"0"|"0.2312939027326108"|"0"
555518672|"Breitefenn"|"0.290112994470119"|"0.346708001694441"|"0"|"0.288923946001053"|"0"
555518673|"Oderwiesen Neurüdnitz"|"10.4704282198367"|"10.599558079417465"|"0"|"0.057890360902071"|"0"
555518674|"Stadtveen; Kesselmoor, Süd-Tannenmoor"|"0.303985523922741"|"0.348023176849127"|"0"|"0.29001199288487445"|"0"
555518675|"Untere Haseniederung"|"21.1828809328609"|"20.966123774689915"|"0"|"6.330017121427534"|"0"
555518676|"Goldenstedter Moor"|"6.38295991012573"|"6.4388569383735685"|"0"|"0.812079724698067"|"0"
555518677|"Wietingsmoor"|"28.1558748739157"|"28.161380403674368"|"0"|"1.6828890378408434"|"0"
555518678|"Rathloser Gehäge"|"1.16272031381849"|"1.102886293143749"|"0"|"0.5224086314508919"|"0"
555518679|"Pastorendiek und Amphibiengewässer nördlich Schwaförden"|"0.440605708702609"|"0.463790052697181"|"0"|"0.23186540347051598"|"0"
555518680|"Lichtenmoor"|"3.59006129327464"|"3.771127481939554"|"0"|"1.392407131278514"|"0"
555518681|"Meißendorfer Teiche; Ostenholzer Moor"|"32.9895849307122"|"33.24168945728349"|"0"|"13.284791104894877"|"0"
555518682|"Bornriethmoor"|"1.12832816080379"|"1.158968233144045"|"0"|"1.043070311074972"|"0"
555518683|"Entenfang Boye und Bruchbach"|"2.97381903124622"|"2.787025846024994"|"0"|"1.8003324280800859"|"0"
555518684|"Breites Moor"|"1.20568840183818"|"1.2770471997318245"|"0"|"1.21899211841583"|"0"
555518685|"Kleingewässer bei Dalle"|"0.0520755152331525"|"0.115868628792286"|"0"|"0.115868628792286"|"0"
555518686|"Ise mit Nebenbächen"|"2.72280454591216"|"2.733202560144662"|"0"|"0.1160332905254364"|"0"
555518687|"Ohreaue"|"2.0240373945255"|"2.034361494109393"|"0"|"0.290928918344021"|"0"
555518688|"Diesdorfer Wohld"|"1.35698429083401"|"1.2169475740613933"|"0"|"1.0431116752672192"|"0"
555518689|"Rohrberger Moor"|"0.158575082035482"|"0.1740920891568665"|"0"|"0"|"0"
555518690|"Jeetze zwischen Beetzendorf und Salzwedel"|"0.201363458952919"|"0.23197515132164942"|"0"|"0"|"0"
555518691|"Waldgebiet Ferchau bei Salzwedel"|"7.18007209343711"|"6.950847022094964"|"0"|"4.518022110751148"|"0"
555518692|"Moorweide bei Stapen"|"0.533147318221152"|"0.6960015335414413"|"0"|"0"|"0"
555518693|"Köhe westlich Winterfeld"|"0.461547245622456"|"0.463946758358479"|"0"|"0.115985774672985"|"0"
555518694|"Kuhschellenstandort bei Recklingen"|"0.0390616338674128"|"0"|"0"|"0"|"0"
555518695|"Kalbescher Werder bei Vienau"|"1.37075753940332"|"1.450973291841026"|"0"|"1.04469379213142"|"0"
555518696|"Uchte unterhalb Goldbeck"|"0.139366004675478"|"0.0579489610660076"|"0"|"0"|"0"
555518697|"Fasanengarten Iden"|"0.61244922101203"|"0.579335819707393"|"0"|"0"|"0"
555518698|"Jederitzer Holz östlich Havelberg"|"2.77381634972548"|"2.8963317311995054"|"0"|"1.27441927929044"|"0"
555518699|"Elbaue zwischen Sandau und Schönhausen"|"24.3314016250902"|"24.087619498614558"|"0"|"0.0581610821108818"|"0"
555518700|"Kamernscher See und Trübengraben"|"2.84200809665344"|"2.8436519977011674"|"0"|"1.2764285588972568"|"0"
555518701|"Untere Havel und Schollener See"|"45.5193517669106"|"45.3289546982105"|"0"|"4.061608077244995"|"0"
555518702|"Restwälder bei Rhinow"|"0.201304823436182"|"0.1737846326420308"|"0"|"0"|"0"
555518703|"Unteres Rhinluch - Dreetzer See"|"12.9694518162731"|"12.63383727287341"|"0"|"2.375987178779366"|"0"
555518704|"Gollenberg"|"0.586054582867414"|"0.6958368478493686"|"0"|"0.289937874104261"|"0"
555518705|"Friesacker Zootzen"|"1.60884491898679"|"1.6798928881740596"|"0"|"1.390276248767855"|"0"
555518706|"Görner See"|"2.36611683442694"|"2.5539411117382063"|"0"|"1.5671760469994551"|"0"
555518707|"Oberes Rhinluch"|"18.4788932710124"|"18.534122697365998"|"0"|"1.7372352174344101"|"0"
555518708|"Mossberge"|"1.3986123463248"|"1.449194254319906"|"0"|"0.40575987968301797"|"0"
555518710|"Fledermausquartier Stallgebäude in Linum"|"0.00600900411044061"|"0.0579819077074528"|"0"|"0"|"0"
555518711|"Kremmener Luch"|"11.8682718025686"|"11.643909985013247"|"0"|"0.2895983253300189"|"0"
555518713|"Behrensbrück"|"3.81874572581372"|"3.766374609252213"|"0"|"3.534586088452099"|"0"
555518714|"Fledermauswinterquartier Lehnitz"|"0.00755834332402423"|"0"|"0"|"0"|"0"
555518715|"Lubowsee"|"0.679682890694469"|"0.7538892364466193"|"0"|"0.521928666352272"|"0"
555518716|"Briesetal"|"1.81005089411747"|"1.5086956699969771"|"0"|"1.392687938556433"|"0"
555518717|"Buchenwälder am Liepnitzsee"|"1.42503343672319"|"1.3916483347065416"|"0"|"1.2756808592627016"|"0"
555518718|"Biesenthaler Becken"|"9.64405427529284"|"9.392618388411288"|"0"|"6.493834132531648"|"0"
555518720|"Oberseemoor"|"0.470829024644256"|"0.521752302291393"|"0"|"0.521752302291393"|"0"
555518721|"Rabenluch"|"0.0859990665233582"|"0.173813928649902"|"0"|"0.173813928649902"|"0"
555518723|"Trampe"|"4.30868528974342"|"4.461630598027228"|"0"|"1.680310474425791"|"0"
555518724|"Fledermausquartier Kellerberg Grüntal"|"0.00804669527983666"|"0"|"0"|"0"|"0"
555518725|"Cöthener Fließtal"|"0.748291075567961"|"0.6370901334917549"|"0"|"0.521250802595139"|"0"
555518726|"Oderbruchrand Bad Freienwalde"|"1.36708016180933"|"1.2163999179134364"|"0"|"1.1005312891216272"|"0"
555518727|"Fledermausquartier 'Haus Bethesda'"|"0.000381076776042581"|"0"|"0"|"0"|"0"
555518728|"Trockenrasen Wriezen und Biesdorfer Kehlen"|"1.41062867677901"|"1.4505954286909102"|"0"|"0"|"0"
555518729|"Hutelandschaft Altranft-Sonnenburg"|"5.6233610214656"|"5.56615031322169"|"0"|"1.1017248343536854"|"0"
555518730|"Sonnenburger Wald und Ahrendskehle"|"4.67732145853578"|"4.638331499301192"|"0"|"4.580338611933706"|"0"
555518732|"Fledermauswinterquartier Schießgang"|"0.0315950554329753"|"0.0579709267697334"|"0"|"0.0579709267697334"|"0"
555518733|"Odervorland Gieshof"|"4.89158886486936"|"4.872018121074204"|"0"|"0"|"0"
555518910|"Heldbockeichen"|"0.331759741163753"|"0.4088313692836766"|"0"|"0.116821974756241"|"0"
555518734|"Esterfelder Moor bei Meppen"|"0.0130891351367533"|"0"|"0"|"0"|"0"
555518735|"Hahnenmoor; Hahlener Moor, Suddenmoor"|"12.0456272306894"|"12.086425114415402"|"0"|"4.3579033524134205"|"0"
555518736|"Bäche im Artland"|"14.8100279465329"|"15.181492330445524"|"0"|"1.2804318930420868"|"0"
555518737|"Börsteler Wald und Teichhausen"|"1.40592700064848"|"1.2784825099422934"|"0"|"0.6973942336990829"|"0"
555518738|"Wald bei Burg Dinklage"|"1.18308518776947"|"1.3363946218602665"|"0"|"0.871591990150452"|"0"
555518739|"Diepholzer Moor"|"4.59204819589847"|"4.654280282129769"|"0"|"1.97826279460073"|"0"
555518740|"Neustädter Moor"|"19.8893735580969"|"19.846225116390706"|"0"|"0.11644267899441721"|"0"
555518741|"Swinelake bei Barenburg"|"0.198032423969597"|"0.1163185110125541"|"0"|"0"|"0"
555518742|"Hohes Moor bei Kirchdorf"|"6.30240565148193"|"6.284547103425746"|"0"|"0.116369648969173"|"0"
555518743|"Teichfledermaus-Gewässer im Raum Nienburg"|"6.87071001638285"|"6.9878358024759315"|"0"|"0.2325207593626974"|"0"
555518744|"Marklohe"|"0.0703067920918465"|"0.0580843348536491"|"0"|"0"|"0"
555518745|"Nienburger Bruch"|"1.12479788967037"|"1.2216126114094255"|"0"|"1.1052831411962507"|"0"
555518746|"Fledermauslebensraum bei Rodewald"|"3.93597613955493"|"3.7761873148191003"|"0"|"0.929488271958113"|"0"
555518747|"Hellern bei Wietze"|"0.658282502511382"|"0.697991433448792"|"0"|"0.232666246439457"|"0"
555518748|"Henneckenmoor bei Scheuen"|"0.359934740265846"|"0.290326605118275"|"0"|"0.290326605118275"|"0"
555518749|"Rössenbergheide-Külsenmoor; Heiliger Hain"|"4.1774655924713"|"4.35804323836374"|"0"|"2.2663062332193853"|"0"
555518750|"Teichgut in der Oerreler Heide"|"0.52212740006873"|"0.5814062224185456"|"0"|"0.232571258367538"|"0"
555518751|"Großes Moor bei Gifhorn"|"26.2956430742463"|"26.31282028086042"|"0"|"9.72136045288325"|"0"
555518752|"Hartauniederung zwischen Lüdelsen und Ahlum"|"0.504140090210617"|"0.348319515142203"|"0"|"0.116113819820166"|"0"
555518753|"Ohreaue"|"6.00264479791714"|"5.577467286343805"|"0"|"0.6972779481816291"|"0"
555518754|"Tangelnscher Bach und Bruchwälder"|"4.42981806635118"|"4.528698974523778"|"0"|"1.3353794939043517"|"0"
555518755|"Jeetze südlich Beetzendorf"|"2.78355553628004"|"2.905370037352799"|"0"|"0"|"0"
555518756|"Buchenwald östlich Klötze"|"5.22168350372171"|"5.407436839257235"|"0"|"5.291132941648716"|"0"
555518757|"Eiskeller in Klötze"|"9.99927333593369e-05"|"0"|"0"|"0"|"0"
555518758|"Secantsgraben; Milde und Biese"|"4.71516821234136"|"5.288865701203585"|"0"|"0.3491749217062"|"0"
555518759|"Schießplatz Bindfelde östlich Stendal"|"1.83427953394234"|"1.8032793482704155"|"0"|"0.29081408020401"|"0"
555518760|"Stendaler Stadtforst"|"1.28199697842693"|"1.33753999824357"|"0"|"0.756006387256145"|"0"
555518761|"Binnendüne bei Scharlibbe"|"0.435253947411716"|"0.40644773909235044"|"0"|"0.348385343540192"|"0"
555518762|"Klietzer Heide"|"19.3113594384871"|"19.299884571351768"|"0"|"5.75484371871185"|"0"
555518763|"Niederung der Unteren Havel/Gülper See"|"73.8574286309525"|"74.08252326783106"|"0"|"1.6869920789208412"|"0"
